,CATEGORY_ID,CATEGORY_NAME,PRODUCT_ID,PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,STANDARD_COST,LIST_PRICE,COUNTRY_ID,REGION_ID,LOCATION_ID,WAREHOUSE_ID,QUANTITY,WAREHOUSE_NAME,ADDRESS,POSTAL_CODE,CITY,STATE,COUNTRY_NAME
587,4,Mother Board,137,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,332.52,469.99,AU,3,13,6,65,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
588,4,Mother Board,32,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,380.55,469.99,CN,3,11,8,8,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
589,4,Mother Board,32,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,380.55,469.99,IN,3,12,9,7,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
590,4,Mother Board,32,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,380.55,469.99,AU,3,13,6,39,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
591,4,Mother Board,31,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:EATX,385.24,443.72,CN,3,11,8,8,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
592,4,Mother Board,31,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:EATX,385.24,443.72,IN,3,12,9,7,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
593,4,Mother Board,31,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:EATX,385.24,443.72,AU,3,13,6,39,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
594,4,Mother Board,84,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:ATX,332.38,440.3,CN,3,11,8,45,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
595,4,Mother Board,84,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:ATX,332.38,440.3,IN,3,12,9,33,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
596,4,Mother Board,84,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:ATX,332.38,440.3,AU,3,13,6,69,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
597,4,Mother Board,141,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:Micro ATX,317.81,419.99,CN,3,11,8,33,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
598,4,Mother Board,141,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:Micro ATX,317.81,419.99,IN,3,12,9,18,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
599,4,Mother Board,141,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:Micro ATX,317.81,419.99,AU,3,13,6,68,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
600,4,Mother Board,34,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",CPU:G34 x 2,Form Factor:SSI EEB,360.72,417.98,CN,3,11,8,9,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
601,4,Mother Board,34,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",CPU:G34 x 2,Form Factor:SSI EEB,360.72,417.98,IN,3,12,9,8,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
602,4,Mother Board,34,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",CPU:G34 x 2,Form Factor:SSI EEB,360.72,417.98,AU,3,13,6,39,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
603,4,Mother Board,217,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",CPU:Atom C2750,Form Factor:Mini ITX,339.55,401.98,CN,3,11,8,125,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
604,4,Mother Board,217,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",CPU:Atom C2750,Form Factor:Mini ITX,339.55,401.98,IN,3,12,9,113,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
605,4,Mother Board,217,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",CPU:Atom C2750,Form Factor:Mini ITX,339.55,401.98,AU,3,13,6,149,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
606,4,Mother Board,157,Asus MAXIMUS IX FORMULA,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,339.12,388.99,AU,3,13,6,42,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
607,4,Mother Board,170,Asus X99-DELUXE II,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,289.33,383.98,AU,3,13,6,81,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
608,4,Mother Board,172,ASRock EP2C612 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,308.84,358.49,AU,3,13,6,85,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
609,4,Mother Board,173,ASRock Z270 SuperCarrier,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,264.35,353.98,AU,3,13,6,94,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
610,4,Mother Board,247,Asus TUF X299 MARK 1,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,241.15,339.99,AU,3,13,6,148,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
611,4,Mother Board,251,MSI X299 GAMING PRO CARBON AC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,238.8,337.81,AU,3,13,6,150,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
612,4,Mother Board,287,MSI X99A XPOWER GAMING TITANIUM,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,257.23,329.99,AU,3,13,6,212,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
613,4,Mother Board,288,Asus ROG STRIX X99 GAMING,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,255.86,319.99,AU,3,13,6,213,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
614,4,Mother Board,227,Gigabyte GA-X99-UD5 WIFI,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,217.83,305.0,US,2,6,2,189,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
615,4,Mother Board,227,Gigabyte GA-X99-UD5 WIFI,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,217.83,305.0,AU,3,13,6,141,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
616,4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,225.47,301.99,CN,3,11,8,43,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
617,4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,225.47,301.99,US,2,6,2,119,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
618,4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,225.47,301.99,CA,2,9,5,78,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
619,4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,225.47,301.99,AU,3,13,6,66,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
620,4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,225.47,301.99,MX,2,23,7,55,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
621,4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,245.4,299.89,CN,3,11,8,44,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
622,4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,245.4,299.89,US,2,6,2,119,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
623,4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,245.4,299.89,CA,2,9,5,78,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
624,4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,245.4,299.89,AU,3,13,6,67,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
625,4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,245.4,299.89,MX,2,23,7,55,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
626,4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,231.58,299.89,CN,3,11,8,44,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
627,4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,231.58,299.89,US,2,6,2,119,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
628,4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,231.58,299.89,CA,2,9,5,79,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
629,4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,231.58,299.89,AU,3,13,6,67,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
630,4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,231.58,299.89,MX,2,23,7,55,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
631,4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,262.4,299.89,CN,3,11,8,46,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
632,4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,262.4,299.89,US,2,6,2,122,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
633,4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,262.4,299.89,CA,2,9,5,81,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
634,4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,262.4,299.89,AU,3,13,6,69,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
635,4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,262.4,299.89,MX,2,23,7,57,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
636,4,Mother Board,43,Asus MAXIMUS IX CODE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,266.15,298.98,CN,3,11,8,46,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
637,4,Mother Board,43,Asus MAXIMUS IX CODE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,266.15,298.98,US,2,6,2,122,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
638,4,Mother Board,43,Asus MAXIMUS IX CODE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,266.15,298.98,CA,2,9,5,81,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
639,4,Mother Board,43,Asus MAXIMUS IX CODE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,266.15,298.98,AU,3,13,6,69,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
640,4,Mother Board,43,Asus MAXIMUS IX CODE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,266.15,298.98,MX,2,23,7,58,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
641,4,Mother Board,134,Asus Sabertooth 990FX,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:AM3+,Form Factor:ATX,252.31,295.72,CN,3,11,8,54,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
642,4,Mother Board,134,Asus Sabertooth 990FX,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:AM3+,Form Factor:ATX,252.31,295.72,US,2,6,2,89,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
643,4,Mother Board,134,Asus Sabertooth 990FX,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:AM3+,Form Factor:ATX,252.31,295.72,CA,2,9,5,42,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
644,4,Mother Board,134,Asus Sabertooth 990FX,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:AM3+,Form Factor:ATX,252.31,295.72,AU,3,13,6,29,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
645,4,Mother Board,134,Asus Sabertooth 990FX,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:AM3+,Form Factor:ATX,252.31,295.72,MX,2,23,7,17,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
646,4,Mother Board,140,MSI X99A WORKSTATION,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,239.95,289.97,CN,3,11,8,9,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
647,4,Mother Board,140,MSI X99A WORKSTATION,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,239.95,289.97,US,2,6,2,94,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
648,4,Mother Board,140,MSI X99A WORKSTATION,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,239.95,289.97,CA,2,9,5,47,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
649,4,Mother Board,140,MSI X99A WORKSTATION,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,239.95,289.97,AU,3,13,6,34,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
650,4,Mother Board,140,MSI X99A WORKSTATION,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,239.95,289.97,MX,2,23,7,21,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
651,4,Mother Board,144,Intel DG43RK,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",CPU:LGA775,Form Factor:Micro ATX,219.69,289.79,CN,3,11,8,10,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
652,4,Mother Board,144,Intel DG43RK,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",CPU:LGA775,Form Factor:Micro ATX,219.69,289.79,US,2,6,2,95,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
653,4,Mother Board,144,Intel DG43RK,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",CPU:LGA775,Form Factor:Micro ATX,219.69,289.79,CA,2,9,5,49,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
654,4,Mother Board,144,Intel DG43RK,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",CPU:LGA775,Form Factor:Micro ATX,219.69,289.79,AU,3,13,6,36,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
655,4,Mother Board,144,Intel DG43RK,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",CPU:LGA775,Form Factor:Micro ATX,219.69,289.79,MX,2,23,7,23,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
656,4,Mother Board,145,Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,258.1,287.0,CN,3,11,8,11,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
657,4,Mother Board,145,Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,258.1,287.0,US,2,6,2,96,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
658,4,Mother Board,145,Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,258.1,287.0,CA,2,9,5,49,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
659,4,Mother Board,145,Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,258.1,287.0,AU,3,13,6,36,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
660,4,Mother Board,145,Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,258.1,287.0,MX,2,23,7,23,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
661,4,Mother Board,146,EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,234.26,283.98,CN,3,11,8,11,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
662,4,Mother Board,146,EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,234.26,283.98,US,2,6,2,96,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
663,4,Mother Board,146,EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,234.26,283.98,CA,2,9,5,50,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
664,4,Mother Board,146,EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,234.26,283.98,AU,3,13,6,37,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
665,4,Mother Board,146,EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,234.26,283.98,MX,2,23,7,24,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
666,4,Mother Board,147,EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,240.62,283.98,CN,3,11,8,11,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
667,4,Mother Board,147,EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,240.62,283.98,US,2,6,2,96,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
668,4,Mother Board,147,EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,240.62,283.98,CA,2,9,5,50,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
669,4,Mother Board,147,EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,240.62,283.98,AU,3,13,6,37,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
670,4,Mother Board,147,EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,240.62,283.98,MX,2,23,7,24,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
671,4,Mother Board,148,MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,212.69,282.98,CN,3,11,8,12,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
672,4,Mother Board,148,MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,212.69,282.98,US,2,6,2,97,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
673,4,Mother Board,148,MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,212.69,282.98,CA,2,9,5,50,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
674,4,Mother Board,148,MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,212.69,282.98,AU,3,13,6,37,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
675,4,Mother Board,148,MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,212.69,282.98,MX,2,23,7,24,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
676,4,Mother Board,149,ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,214.36,282.98,CN,3,11,8,12,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
677,4,Mother Board,149,ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,214.36,282.98,US,2,6,2,97,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
678,4,Mother Board,149,ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,214.36,282.98,CA,2,9,5,50,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
679,4,Mother Board,149,ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,214.36,282.98,AU,3,13,6,37,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
680,4,Mother Board,149,ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,214.36,282.98,MX,2,23,7,24,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
681,4,Mother Board,150,MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,223.92,281.98,CN,3,11,8,15,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
